taxid|organism_name|assembly_accession|intraspecific_name|status
1613|Limosilactobacillus fermentum|GCF_001436835.1|strain=DSM 20055|active
1613|Limosilactobacillus fermentum|GCF_005341425.1|strain=B1 28|skipped
1613|Limosilactobacillus fermentum|GCF_006538825.1|strain=NBRC 3959|skipped
1613|Limosilactobacillus fermentum|GCF_013394085.1|strain=DSM 20052|skipped
1614635|Polaromonas eurypsychrophila|GCF_014641715.1|strain=CGMCC 1.15322|active
1614636|Polymorphobacter glacialis|GCF_014643455.1|strain=CGMCC 1.15519|active
1614693|Actibacterium naphthalenivorans|GCF_014196965.1|strain=DSM 105040|active
1614|Fructilactobacillus fructivorans|GCF_000185465.1|strain=KCTC 3543|active
1614|Fructilactobacillus fructivorans|GCF_001434095.1|strain=DSM 20203|skipped
1614|Fructilactobacillus fructivorans|GCF_001436935.1|strain=DSM 20350|skipped
1614|Fructilactobacillus fructivorans|GCF_001436985.1|strain=DSM 20571|skipped
1614|Fructilactobacillus fructivorans|GCF_001437175.1|strain=ATCC 27394|skipped
1614|Fructilactobacillus fructivorans|GCF_003368395.1|strain=KCTC 3543|skipped
1614|Fructilactobacillus fructivorans|GCF_009496955.1|strain=LF543|skipped
161536|Ornithinibacillus californiensis|GCF_001038485.1|strain=DSM 16628|active
1615494|Mixta intestinalis|GCF_009914055.1|strain=SRCM103226|active
1615673|Pseudomonas paralactis|GCF_001439735.1|strain=DSM 29164|active
1615674|Pseudomonas lactis|GCF_000263675.1|strain=SS101|active
1615674|Pseudomonas lactis|GCF_001439845.1|strain=DSM 29167|skipped
1616106|Nocardia camponoti|GCF_014646135.1|strain=CGMCC 4.7278|active
1616117|Streptomyces formicae|GCF_002556545.1|strain=KY5|active
1616125|Streptomyces camponoticapitis|GCF_014646115.1|strain=CGMCC 4.7275|active
1616788|Paenibacillus bovis|GCF_001421015.2|strain=BD3526|active
1616|Weissella kandleri|GCF_001438705.1|strain=DSM 20593|active
1617086|Catellatospora paridis|GCF_009720365.1|strain=NEAU-CL2|active
1617282|Epilithonimonas arachidiradicis|GCF_003610695.1|strain=DSM 27620|active
1617282|Epilithonimonas arachidiradicis|GCF_014635405.1|strain=CCM 8490|skipped
1617283|Flavobacterium nitrogenifigens|GCF_003254565.1|strain=NXU-44|active
1617283|Flavobacterium nitrogenifigens|GCF_008369745.1|strain=KACC 18538|skipped
1617283|Flavobacterium nitrogenifigens|GCF_900182675.1|strain=DSM 29982|skipped
1617889|Companilactobacillus formosensis|GCF_003573535.1|strain=S215|active
1617889|Companilactobacillus formosensis|GCF_005405305.1|strain=NBRC 109509|skipped
1618023|Aliterella atlantica CENA595|GCF_000952155.1|strain=CENA595|active
1618207|Psychromicrobium lacuslunae|GCF_000950575.1|strain=IHBB 11108|active
161879|Corynebacterium kroppenstedtii|GCF_016889365.1|strain=FDAARGOS_1192|active
161895|Corynebacterium phocae|GCF_001941565.1|strain=M408/89/1|active
161895|Corynebacterium phocae|GCF_008693075.1|strain=CCUG 38205T|skipped
161896|Corynebacterium camporealensis|GCF_000766885.2|strain=CIP 105508|active
161896|Corynebacterium camporealensis|GCF_000980815.1|strain=DSM 44610|skipped
161899|Corynebacterium singulare|GCF_000833575.1|strain=IBS B52218|active
1618|Liquorilactobacillus mali|GCF_001437155.1|strain=ATCC 27304|active
161920|Dietzia natronolimnaea|GCF_002289575.1|strain=S-XJ-1|active
1619234|Anaerobium acetethylicum|GCF_900096945.1|strain=GluBS11|active
1619308|Cnuibacter physcomitrellae|GCF_002096055.1|strain=XA(T)|active
1619308|Cnuibacter physcomitrellae|GCF_014640535.1|strain=CGMCC 1.15041|skipped
1619309|Paenibacillus herberti|GCF_002233675.1|strain=R33|active
1619310|Paenibacillus marchantiophytorum|GCF_014640555.1|strain=CGMCC 1.15043|active
1619311|Paenibacillus physcomitrellae|GCF_002240225.1|strain=XB|active
1619311|Paenibacillus physcomitrellae|GCF_014640575.1|strain=CGMCC 1.15044|skipped
1619313|Erwinia gerundensis|GCF_001517405.1||active
1620215|Sulfuricaulis limicola|GCF_002355735.1|strain=HA5|active
1620405|Kordia zhangzhouensis|GCF_001005305.1|strain=MCCC 1A00726|active
1620|Weissella minor|GCF_001437425.1|strain=DSM 20014|active
162157|Pseudoalteromonas spiralis|GCF_001596815.1|strain=DSM 16099|active
162160|Pseudoalteromonas telluritireducens|GCF_001596795.1|strain=DSM 16098|active
162169|Oerskovia jenensis|GCF_016907235.1|strain=DSM 46000|active
1621700|Listeria kieliensis|GCF_003369925.1|strain=Kiel-L1|active
162170|Oerskovia paurometabola|GCF_016907365.1|strain=DSM 14281|active
1622072|Bacillus testis|GCF_001243895.1|strain=SIT10|active
1622073|Clostridium niameyense|GCF_001243045.1|strain=MT5|active
162209|Paenibacillus naphthalenovorans|GCF_001465255.1|strain=32O-Y|active
162209|Paenibacillus naphthalenovorans|GCF_900099895.1|strain=PR-N1|skipped
1622118|Lutibacter profundi|GCF_001543325.1|strain=LP1|active
1622177|Georgenia subflava|GCF_009193155.1|strain=CGMCC 1.12782|active
1622177|Georgenia subflava|GCF_009362315.1|strain=JCM 19765|skipped
1623398|Jiangella endophytica|GCF_003427025.1|strain=KE2-3|active
1623582|Streptomyces albiflavescens|GCF_014645835.1|strain=CGMCC 4.7111|active
1623|Ligilactobacillus ruminis|GCF_001008755.1|strain=ATCC 27780|active
162426|Microbacterium hominis|GCF_014725695.1|strain=01094|active
162496|Glutamicibacter creatinolyticus|GCF_006094275.1|strain=LGCM 259|active
1624|Ligilactobacillus salivarius|GCF_002079585.1|strain=DSM 20554|active
1625|Fructilactobacillus sanfranciscensis|GCF_003369815.1|strain=JCM 5668|active
1625|Fructilactobacillus sanfranciscensis|GCF_009496975.1|strain=LS451|skipped
1627892|Dokdonia pacifica|GCF_014636685.1|strain=CGMCC 1.12184|active
1627892|Dokdonia pacifica|GCF_900188275.1|strain=DSM 25597|skipped
1627894|Lascolabacillus massiliensis|GCF_001282625.1|strain=SIT8|active
1627895|Hypnocyclicus thermotrophus|GCF_004365575.1|strain=DSM 100055|active
1628085|Agathobaculum butyriciproducens|GCF_015552745.1|strain=1001099B_141217_D10|active
1628086|Pseudomonas kribbensis|GCF_003352185.1|strain=46-2|active
1628148|Rheinheimera salexigens|GCF_001752395.1|strain=KH87|active
1628157|Carboxylicivirga linearis|GCF_018271995.1|strain=FB218|active
1628158|Mariniphaga sediminis|GCF_003573545.1|strain=SY21|active
1628248|Empedobacter stercoris|GCF_014621655.1|strain=ES183|active
1628250|Mesonia hippocampi|GCF_014197445.1|strain=DSM 29568|active
1628277|Pseudomonas gregormendelii|GCF_017114825.1|strain=LMG 28632|active
1628744|Nostoc linckia z6|GCF_002608105.1|strain=z6|active
1629051|Specibacter cremeus|GCF_003946885.1|strain=C1-50|active
1629062|Antricoccus suffuscus|GCF_003003235.1|strain=DSM 100065|active
1629124|Hymenobacter terrenus|GCF_000972495.1|strain=MIMtkLc17|active
1629404|Denitromonas halophilus|GCF_007625155.1|strain=SFB-3|active
1629550|Paraclostridium benzoelyticum|GCF_001006285.1|strain=JC272|active
1629|Weissella viridescens|GCF_001437355.1|strain=DSM 20410|active
1629|Weissella viridescens|GCF_001460875.1|strain=NCDO 1655|skipped
1629|Weissella viridescens|GCF_014789145.1|strain=NJ100|skipped
162|Treponema phagedenis|GCF_008153345.1|strain=B43.1|active
163011|Pseudomonas lini|GCF_001042905.1|strain=DSM 16768|active
163011|Pseudomonas lini|GCF_008801525.1|strain=CCUG 51522|skipped
163011|Pseudomonas lini|GCF_900104735.1|strain=DSM 16768|skipped
1630135|Dermabacter vaginalis|GCF_001678905.1|strain=AD1-86|active
1630136|Sulfurovum riftiae|GCF_001595645.1|strain=1812E|active
1630162|Bifidobacterium tissieri|GCF_002259645.1|strain=DSM 100201|active
1630166|Bifidobacterium myosotis|GCF_002259745.1|strain=DSM 100196|active
1630172|Bifidobacterium hapali|GCF_002259755.1|strain=DSM 100202|active
1630173|Bifidobacterium catulorum|GCF_003129925.1|strain=MRM 8.19|active
1631247|Mesorhizobium delmotii|GCF_900149755.1|ecotype=symbiovar anthyllidis, /strain=STM 462|active
1631249|Mesorhizobium prunaredense|GCF_900156895.1|ecotype=symbiovar anthyllidis|active
1631346|Rubeoparvulum massiliense|GCF_001049895.1|strain=mt6|active
1631356|Luteipulveratus halotolerans|GCF_001247745.1|strain=C296001|active
1631477|Microbacterium rhizomatis|GCF_008710745.1|strain=JCM 30598|active
1631743|Brevibacterium ihuae|GCF_900184225.1|strain=CV3|active
1631871|Weissella jogaejeotgali|GCF_001932615.1|strain=FOL01|active
1631957|Pelistega suis|GCF_013133795.1|strain=3340-03|active
1631|Fructobacillus fructosus|GCF_001047095.2|strain=NRIC 1058|active
1631|Fructobacillus fructosus|GCF_014489725.1|strain=DPC 7238|skipped
1632013|Drancourtella massiliensis|GCF_016900655.1|strain=An770|active
1632025|Aliiroseovarius zhejiangensis|GCF_014656375.1|strain=KCTC 42443|active
1632858|Massilibacterium senegalense|GCF_001375675.1|strain=mt8|active
1632867|Methylocucumis oryzae|GCF_000963695.1|strain=Sn10-6|active
1633335|Thalassobaculum fulvum|GCF_014652915.1|strain=KCTC 42651|active
1633495|Endozoicomonas arenosclerae|GCF_001562015.1|strain=ab112|active
163359|Acidiferrobacter thiooxydans|GCF_003333315.1|strain=m-1|active
163361|Streptomyces beijiangensis|GCF_017315755.1|strain=DSM 41794|active
1633874|Acetobacter oryzifermentans|GCF_001628715.1|strain=SLV-7|active
1633874|Acetobacter oryzifermentans|GCF_002220195.1|strain=dm|skipped
1633|Limosilactobacillus vaginalis|GCF_009362935.1|strain=LV515|active
1634444|Saccharibacillus deserti|GCF_013185225.1|strain=KCTC 33693|active
1634444|Saccharibacillus deserti|GCF_013618475.1|strain=WLJ055|skipped
1634917|Terasakiella brassicae|GCF_014641495.1|strain=CGMCC 1.15254|active
1634927|Rathayibacter agropyri|GCF_013249015.1|strain=VKM Ac-2828|active
1634955|Algoriphagus aestuarii|GCF_017051695.1|strain=KCTC 42199|active
1635171|Pokkaliibacter plantistimulans|GCF_003194385.1|strain=L1E11|active
1635173|Tenacibaculum holothuriorum|GCF_002120225.1|strain=S2-2|active
163603|Actinomadura latina|GCF_012396395.1|strain=ATCC BAA-277|active
1636188|Rhizobium azooxidifex|GCF_014196765.1|strain=DSM 100211|active
1636719|Psychrobacillus lasiicapitis|GCF_006861795.1|strain=NEAU-3TGS17|active
1636719|Psychrobacillus lasiicapitis|GCF_014641675.1|strain=CGMCC 1.15308|skipped
1637645|Limnoraphis robusta CS-951|GCF_000972705.2|strain=CS-951|active
1637975|Cytobacillus solani|GCF_001420595.1|strain=FJAT-18043|active
163874|Arthrobacter tumbae|GCF_016907495.1|strain=DSM 16406|active
163877|Virgibacillus necropolis|GCF_002224365.1|strain=LMG 19488|active
1638980|Demequina gelatinilytica|GCF_000971115.1|strain=NBRC 109390|active
1638981|Demequina phytophila|GCF_000971135.1|strain=NBRC 109391|active
1638982|Demequina maris|GCF_000971155.1|strain=NBRC 109392|active
1638984|Demequina pelophila|GCF_000971175.1|strain=NBRC 109393|active
1638985|Demequina rhizosphaerae|GCF_000971255.1|strain=NBRC 109397|active
1638987|Demequina soli|GCF_000971195.1|strain=NBRC 109394|active
1638988|Demequina silvatica|GCF_000971215.1|strain=NBRC 109395|active
1638989|Demequina subtropica|GCF_000971235.1|strain=NBRC 109396|active
1639034|Paenibacillus cymbidii|GCF_004764705.1|strain=R196|active
1639035|Ancylomarina subtilis|GCF_004217115.1|strain=DSM 28825|active
1639118|Mangrovibacterium marinum|GCF_003046625.1|strain=DSM 28823|active
1639133|Citrobacter portucalensis|GCF_002042885.1|strain=A60|active
1639133|Citrobacter portucalensis|GCF_008693605.1|strain=FDAARGOS_617|skipped
1639689|Pontivivens insulae|GCF_003385715.1|strain=DSM 103361|active
1639689|Pontivivens insulae|GCF_900302495.1|strain=CeCT 8812|skipped
1639690|Aliiroseovarius pelagivivens|GCF_900302485.1|strain=CECT 8811|active
1639882|Longimicrobium terrae|GCF_013000925.1|strain=CB-286315|active
1639882|Longimicrobium terrae|GCF_014198875.1|strain=CECT 8660|skipped
1639882|Longimicrobium terrae|GCF_014202995.1|strain=DSM 29007|skipped
1639|Listeria monocytogenes|GCF_900187225.1|strain=NCTC10357|active
163|Treponema bryantii|GCF_900113965.1|strain=XBD1002|active
1640652|Lysinibacter cavernae|GCF_011758565.1|strain=DSM 27960|active
1640674|Williamwhitmania taraxaci|GCF_900096565.1|strain=A7P-90m|active
1640685|Enterococcus massiliensis|GCF_001050095.1|strain=AM1|active
164115|Streptomyces niveiscabiei|GCF_001419795.1|strain=NRRL B-24457|active
1641165|Halomicronema hongdechloris C2206|GCF_002075285.3|strain=C2206|active
1641875|Roseovarius atlanticus|GCF_001441615.1|strain=R12B|active
1641992|Mycolicibacterium lutetiense|GCF_017876775.1|strain=DSM 46713|active
1641|Listeria grayi|GCF_900453005.1|strain=NCTC 10815|active
1641|Listeria grayi|GCF_900638015.1|strain=NCTC 10812|skipped
1642299|Streptomyces alfalfae|GCF_004127445.1|strain=XY25|active
1642299|Streptomyces alfalfae|GCF_004212445.1|strain=XY25|skipped
1642303|Nonomuraea zeae|GCF_005889725.1|strain=DSM 100528|active
1642495|Phytoactinopolyspora endophytica|GCF_004138495.1|strain=EGI 60009|active
1642646|Petrimonas mucosa|GCF_900095795.1|strain=ING2-E5A|active
1642647|Proteiniphilum saccharofermentans|GCF_900095135.1|strain=M3/6|active
1642702|Paludifilum halophilum|GCF_002245355.1|strain=DSM 102817|active
1642818|Aquimarina aggregata|GCF_001632745.1|strain=RZW4-3-2|active
1642821|Shewanella gelidii|GCF_014647855.1|strain=JCM 30804|active
1642|Listeria innocua|GCF_015276835.1|strain=FSL W9-0511|active
1643322|Nocardioides ungokensis|GCF_013466985.1|strain=LMG 28591|active
1643323|Lysobacter lacus|GCF_008274655.1|strain=UKS-15|active
164332|Roseicyclus mahoneyensis|GCF_003148775.1|strain=DSM 16097|active
164348|Streptomyces puniciscabiei|GCF_006715785.1|strain=DSM 41929|active
164393|Latilactobacillus fuchuensis|GCF_900258455.1|strain=MFPC41A2801|active
1643|Listeria welshimeri|GCF_900187315.1|strain=NCTC11857|active
1644109|Amycolatopsis nivea|GCF_004522235.1|strain=CFH S0261|active
1644114|Brevibacillus migulae|GCF_004521915.1|strain=CFH S0501|active
1644118|Calidithermus roseus|GCF_003574095.1|strain=NBRC 110900|active
1644129|Rhodococcus agglutinans|GCF_004011865.1|strain=CCTCC AB2014297|active
164516|Blattabacterium clevelandi|GCF_003268615.1|strain=CCLhc|active
1645614|Psychromicrobium silvestre|GCF_013408295.1|strain=DSM 102047|active
1645665|Lysobacter silvestris|GCF_002895945.1|strain=AM20-91|active
1645681|Nakamurella silvestris|GCF_003576535.1|strain=DSM 102309|active
1645915|Mangrovimonas xylaniphaga|GCF_001280435.1|strain=ST2L12|active
1646119|Flavobacterium gossypii|GCF_014138495.1|strain=DSM 100397|active
1646122|Sphingomonas zeae|GCF_013359795.1|strain=DSM 100049|active
1646122|Sphingomonas zeae|GCF_014197135.1|strain=DSM 100049|skipped
1646340|Kosakonia pseudosacchari|GCF_015167415.1|strain=BDA62-3|active
1646340|Kosakonia pseudosacchari|GCF_900184035.1|strain=JM-387|skipped
1646373|Rouxiella silvae|GCF_002093625.1|strain=213|active
1646373|Rouxiella silvae|GCF_015476605.1|strain=SAP-2|skipped
1646377|Rouxiella badensis|GCF_002093665.1|strain=DSM 100043|active
1646377|Rouxiella badensis|GCF_011067265.1|strain=SER3|skipped
1647451|Chitinophaga barathri|GCF_003614855.1|strain=YLT18|active
1647451|Chitinophaga barathri|GCF_003807585.1|strain=YLT18|skipped
1647556|Pseudovibrio hongkongensis|GCF_001561995.1|strain=UST20140214-015B|active
1647582|Wenyingzhuangia aestuarii|GCF_011927765.1|strain=DSM 105044|active
1647649|Martelella limonii|GCF_013344475.1|strain=NBRC 109441|active
1648146|Flavobacterium buctense|GCF_014486695.1|strain=B7|active
1648182|Streptomyces yangpuensis|GCF_001005295.1|strain=fd2-tb|active
1648404|Aurantiacibacter atlanticus|GCF_001077815.2|strain=s21-N3|active
1648870|Zooshikella marina|GCF_018263875.1|strain=JC333|active
1648923|Bacillus paralicheniformis|GCF_001042485.2|strain=KJ-16|active
1648923|Bacillus paralicheniformis|GCF_002993925.1|strain=Bac84|skipped
1648|Erysipelothrix rhusiopathiae|GCF_900637845.1|strain=NCTC8163|active
1649169|Taibaiella soli|GCF_003236175.1|strain=R1-15|active
1649188|Listeria goaensis|GCF_900186125.1|strain=ILCC801|active
1649188|Listeria goaensis|GCF_900186165.1|strain=ILCC793|skipped
1649266|Pontibacter mucosus|GCF_003054055.1|strain=DSM 100162|active
1649580|Alkalihalobacillus shacheensis|GCF_001484965.1|strain=HNA-14|active
164|Treponema pectinovorum|GCF_900497595.1|strain=Marseille-3-CSURP7641|active
1650438|Rhizobium paranaense|GCF_014200235.1|strain=SEMIA 4064|active
1650571|Streptomyces pathocidini|GCF_001418495.1|strain=NRRL B-24287|active
1650661|Clostridium phoceensis|GCF_001244495.1|strain=GD3|active
1650662|Desnuesiella massiliensis|GCF_001403615.1|strain=mt10|active
1650663|Fournierella massiliensis|GCF_001486665.1|strain=AM2|active
1650663|Fournierella massiliensis|GCF_004345265.1|strain=DSM 100451|skipped
1650|Kurthia zopfii|GCF_003143955.1|strain=ATCC 33403|active
1650|Kurthia zopfii|GCF_004363595.1|strain=DSM 20580|skipped
1650|Kurthia zopfii|GCF_007989745.1|strain=NBRC 101529|skipped
1650|Kurthia zopfii|GCF_900452285.1|strain=NCTC10597|skipped
1651082|Celeribacter persicus|GCF_003050785.1|strain=DSM 100434|active
1651968|Amylibacter ulvae|GCF_014652655.1|strain=KCTC 32465|active
1652492|Donghicola tyrosinivorans|GCF_003003355.1|strain=DSM 100212|active
1652495|Corynebacterium crudilactis|GCF_001643015.1|strain=JZ16|active
1652958|Paenibacillus nasutitermitis|GCF_014641075.1|strain=CGMCC 1.15178|active
1653207|Bifidobacterium aquikefiri|GCF_002259795.1|strain=LMG 28769|active
1653434|Sellimonas intestinalis|GCF_001280875.1|strain=BR72|active
1653434|Sellimonas intestinalis|GCF_003435335.1|strain=AM38-2BH|skipped
1653435|Merdimonas faecis|GCF_001754075.1|strain=BR31|active
1653476|Caldimicrobium thiodismutans|GCF_001548275.1|strain=TF1|active
1653858|Thiospirillum jenense|GCF_014145225.1|strain=DSM 216|active
1654360|Photobacterium galatheae|GCF_000695255.1|strain=S2753|active
1654388|Staphylococcus schweitzeri|GCF_002902405.1|strain=DSM 28300|active
1654388|Staphylococcus schweitzeri|GCF_014877095.1|strain=DSM 28300|skipped
1654388|Staphylococcus schweitzeri|GCF_900636685.1|strain=NCTC13712|skipped
1655234|Thalassotalea euphylliae|GCF_003390395.1|strain=H2|active
1655277|Brevibacillus gelatini|GCF_003710935.1|strain=DSM 100115|active
1655419|Rhabdobacter roseus|GCF_014202275.1|strain=DSM 105074|active
1655435|Serinibacter arcticus|GCF_004786095.1|strain=K3-2|active
1655439|Micromonospora craterilacus|GCF_003236315.1|strain=NA12|active
1655491|Leeuwenhoekiella nanhaiensis|GCF_002744755.1|strain=G18|active
1655500|Campylobacter vulpis|GCF_002738235.1|strain=73/13|active
1655500|Campylobacter vulpis|GCF_002738305.1|strain=251/13|skipped
1655543|Octadecabacter ascidiaceicola|GCF_900185015.1|strain=CECT 8868|active
165597|Crocosphaera watsonii WH 8501|GCF_000167195.1|strain=WH 8501|active
1655|Actinomyces naeslundii|GCF_001956585.1|strain=NCTC 10301|active
1655|Actinomyces naeslundii|GCF_016127855.1|strain=FDAARGOS_1037|skipped
1656094|Alteromonas confluentis|GCF_001757105.1|strain=KCTC 42603|active
1656889|Flexivirga aerilata|GCF_013002715.1|strain=ID2601S|active
1656892|Nakamurella aerolata|GCF_013002705.1|strain=DB0629|active
165694|Bartonella schoenbuchensis|GCF_902810545.1|strain=CCUG 50783|active
1656|Actinomyces viscosus|GCF_004525795.1|strain=CCUG 14476|active
1656|Actinomyces viscosus|GCF_900637975.1|strain=NCTC10951|skipped
1657|Actinobaculum suis|GCF_900102025.1|strain=DSM 20639|active
1657|Actinobaculum suis|GCF_900618115.1|strain=NCTC10327|skipped
1658060|Sphingomonas vulcanisoli|GCF_011761305.1|strain=CECT 8804|active
